,#RIC,Alias Underlying RIC,Domain,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,No. Bids,Open Ask,High Ask,Low Ask,Close Ask,No. Asks,date,time,Adjusted Open
4461,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.1,112.1,112.1,112.1,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:08:00,105.55072570580691
4462,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.1,112.1,111.7,111.7,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:10:00,105.55072570580691
4463,HGc1,HGN7,Market Price,-4,Intraday 1Min,111.7,111.7,111.7,111.7,1.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:11:00,105.17409510560779
4464,HGc1,HGN7,Market Price,-4,Intraday 1Min,111.7,111.7,111.7,111.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:12:00,105.17409510560779
4465,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.2,112.3,112.2,112.3,0.0,4.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:14:00,105.64488335585672
4466,HGc1,HGN7,Market Price,-4,Intraday 1Min,111.3,112.3,111.3,112.3,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:15:00,104.79746450540867
4467,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.3,112.3,112.2,112.2,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:18:00,105.73904100590649
4468,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.2,112.2,112.2,112.2,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:19:00,105.64488335585672
4469,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.1,112.1,112.1,112.1,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:21:00,105.55072570580691
4470,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.3,112.4,112.3,112.4,1.0,5.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:25:00,105.73904100590649
4471,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:28:00,105.92735630600608
4472,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.7,112.5,112.7,0.0,5.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:29:00,105.92735630600608
4473,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.8,112.8,2.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:30:00,106.20982925615542
4474,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.1,113.0,113.1,15.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:32:00,106.39814455625498
4475,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.0,111.4,111.4,5.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:33:00,106.39814455625498
4476,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,13.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:36:00,106.58645985635455
4477,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.0,113.0,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:37:00,106.58645985635455
4478,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.0,113.0,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:38:00,106.49230220630477
4479,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:40:00,106.49230220630477
4480,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.0,113.0,113.0,10.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:43:00,106.39814455625498
4481,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:45:00,106.58645985635455
4482,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:46:00,106.58645985635455
4483,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.7,113.7,112.7,112.7,75.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:49:00,107.05724810660348
4484,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:51:00,106.11567160610562
4485,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.8,112.8,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:57:00,106.20982925615542
4486,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.9,112.9,112.9,112.9,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,15:58:00,106.30398690620521
4487,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.9,112.9,112.9,112.9,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:05:00,106.30398690620521
4488,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:06:00,106.11567160610562
4489,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.9,112.9,112.8,112.8,0.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:07:00,106.30398690620521
4490,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.8,112.7,112.8,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:10:00,106.11567160610562
4491,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.8,112.8,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:18:00,106.20982925615542
4492,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:24:00,106.11567160610562
4493,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:25:00,106.11567160610562
4494,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.6,112.6,112.6,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:30:00,106.02151395605587
4495,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.6,112.4,112.4,0.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:32:00,106.02151395605587
4496,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.4,112.4,112.4,112.4,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:35:00,105.83319865595628
4497,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.6,112.5,112.6,1.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:36:00,105.92735630600608
4498,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.6,112.6,112.6,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:37:00,106.02151395605587
4499,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:40:00,106.11567160610562
4500,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.4,112.4,112.4,112.4,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:49:00,105.83319865595628
4501,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.35,112.35,112.35,112.35,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:50:00,105.7861198309314
4502,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.3,112.3,112.3,112.3,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:52:00,105.73904100590649
4503,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.4,112.4,112.4,112.4,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:53:00,105.83319865595628
4504,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:54:00,105.92735630600608
4505,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.4,112.4,112.4,112.4,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,16:56:00,105.83319865595628
4506,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.4,112.4,112.4,112.4,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:00:00,105.83319865595628
4507,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.2,112.2,112.2,112.2,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:05:00,105.64488335585672
4508,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.3,112.3,112.3,112.3,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:09:00,105.73904100590649
4509,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:12:00,105.92735630600608
4510,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:16:00,105.92735630600608
4511,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:21:00,106.11567160610562
4512,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.9,112.9,112.9,112.9,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:24:00,106.30398690620521
4513,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.6,112.6,20.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:26:00,106.11567160610562
4514,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.6,112.6,112.6,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:27:00,106.02151395605587
4515,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.0,112.0,112.0,112.0,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:31:00,105.45656805575715
4516,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:32:00,106.11567160610562
4517,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.8,112.7,112.8,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:34:00,106.11567160610562
4518,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.8,112.8,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:35:00,106.20982925615542
4519,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.7,112.7,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:36:00,106.20982925615542
4520,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.9,112.8,112.9,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:37:00,106.20982925615542
4521,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.8,112.8,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:38:00,106.20982925615542
4522,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.6,112.6,1.0,3.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:42:00,106.11567160610562
4523,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:43:00,105.92735630600608
4524,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:44:00,106.11567160610562
4525,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,112.8,112.7,112.7,20.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:46:00,106.20982925615542
4526,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.6,112.6,112.6,31.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:48:00,106.02151395605587
4527,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.5,112.5,112.5,112.5,62.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:51:00,105.92735630600608
4528,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.6,112.7,112.6,112.7,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:53:00,106.02151395605587
4529,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.8,113.0,112.8,113.0,4.0,4.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:57:00,106.20982925615542
4530,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.9,113.0,112.9,113.0,0.0,2.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:58:00,106.30398690620521
4531,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.1,113.0,113.0,11.0,4.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,17:59:00,106.39814455625498
4532,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,21.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,18:00:00,106.11567160610562
4533,HGc1,HGN7,Market Price,-4,Intraday 1Min,112.7,112.7,112.7,112.7,2.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,18:09:00,106.11567160610562
4534,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.1,112.1,112.1,112.1,0.0,113.4,113.5,113.4,113.5,0.0,1997-06-27,18:11:00,106.49230220630477
4535,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.0,113.0,113.0,6.0,1.0,112.3,112.3,112.3,112.3,1.0,113.2,113.2,113.2,113.2,1.0,1997-06-30,08:34:00,106.39814455625498
4536,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,10.0,1.0,112.3,112.3,112.3,112.3,1.0,114.0,114.0,114.0,114.0,1.0,1997-06-30,11:03:00,106.8689328065039
4537,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.5,113.2,113.3,1.0,5.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:10:00,106.58645985635455
4538,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:11:00,106.68061750640432
4539,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:12:00,106.68061750640432
4540,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.3,113.0,113.0,0.0,5.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:13:00,106.39814455625498
4541,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:14:00,106.58645985635455
4542,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:15:00,106.58645985635455
4543,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:16:00,106.68061750640432
4544,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:18:00,106.49230220630477
4545,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:19:00,106.49230220630477
4546,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.15,113.15,113.15,113.15,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:21:00,106.53938103132965
4547,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.15,113.15,113.15,113.15,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:22:00,106.53938103132965
4548,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.0,113.0,113.0,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:28:00,106.39814455625498
4549,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.0,113.0,113.0,113.0,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:30:00,106.39814455625498
4550,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.2,113.1,113.2,0.0,4.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:34:00,106.49230220630477
4551,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.2,113.2,113.2,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,12:51:00,106.58645985635455
4552,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.4,113.4,113.4,113.4,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:01:00,106.77477515645413
4553,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.2,113.3,113.2,113.3,0.0,4.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:02:00,106.58645985635455
4554,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.4,113.4,113.4,113.4,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:05:00,106.77477515645413
4555,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.2,113.2,0.0,3.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:07:00,106.68061750640432
4556,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.4,113.4,113.4,113.4,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:09:00,106.77477515645413
4557,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:13:00,106.68061750640432
4558,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.45,113.6,113.45,113.6,0.0,3.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:14:00,106.821853981479
4559,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.6,113.6,113.6,113.6,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:15:00,106.96309045655367
4560,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:20:00,106.8689328065039
4561,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:31:00,106.8689328065039
4562,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:34:00,106.8689328065039
4563,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.8,113.8,113.8,113.8,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:43:00,107.15140575665325
4564,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.8,113.8,113.8,113.8,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:48:00,107.15140575665325
4565,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.8,113.8,113.8,113.8,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:49:00,107.15140575665325
4566,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.9,113.9,113.8,113.8,0.0,3.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:50:00,107.24556340670303
4567,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.7,113.7,113.7,113.7,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,13:52:00,107.05724810660348
4568,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.9,113.9,113.9,113.9,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:05:00,107.24556340670303
4569,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.9,113.9,113.9,113.9,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:06:00,107.24556340670303
4570,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.7,113.7,113.7,113.7,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:19:00,107.05724810660348
4571,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.8,113.8,113.8,113.8,7.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:25:00,107.15140575665325
4572,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.7,113.7,113.7,113.7,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:28:00,107.05724810660348
4573,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.6,113.6,113.6,113.6,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:30:00,106.96309045655367
4574,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:32:00,106.8689328065039
4575,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.5,113.5,113.5,113.5,11.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:33:00,106.8689328065039
4576,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:34:00,106.68061750640432
4577,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.3,113.3,113.3,113.3,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:35:00,106.68061750640432
4578,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,2.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:44:00,106.49230220630477
4579,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:45:00,106.49230220630477
4580,HGc1,HGN7,Market Price,-4,Intraday 1Min,113.1,113.1,113.1,113.1,0.0,1.0,112.3,112.3,112.3,112.3,0.0,113.5,113.9,113.5,113.9,0.0,1997-06-30,14:46:00,106.49230220630477
